INCOME,AGE_IN_YEARS,HAS_CHILDREN,RENTER,OWNER,GOOD_CREDIT,COLLEGE_DEGREE,AVG_DIST_FROM_HOME,MILLENIAL,MID_LEVEL_AUTO,DISTANCE_FROM_HOME,TRAVELER,TIME_OF_DAY,BUY_LABEL
80372.18537539941,55.452902217787795,0.0,0,0,0,0,24.0,0,0,20,0,14,NOT_BUY
80372.17987539941,43.390121,0.0,0,0,1,0,24.0,0,0,14,0,12,NOT_BUY
37500.0087,67.480295,1.0,0,1,1,0,24.08,0,1,25,0,6,BUY
52500.0025,56.391275,1.0,0,1,1,1,24.119999999999997,0,1,18,0,10,BUY
125000.0027,48.971899,1.0,0,1,1,1,24.12,0,0,30,0,6,BUY
250000.0074,54.227796999999995,1.0,0,1,1,1,24.12,0,0,41,0,10,BUY
87500.0063,36.646957,1.0,0,1,1,0,24.12,0,0,9,0,6,NOT_BUY
125000.0019,55.4459022177878,0.0,0,0,1,0,24.18,0,0,12,0,18,BUY
27500.0008,34.640088,1.0,0,1,1,0,24.2,0,1,8,0,17,NOT_BUY
22500.0001,36.13973,1.0,0,1,1,1,24.21,0,1,32,0,7,BUY
70000.0046,36.56312200000001,0.0,0,1,0,0,24.24,0,0,3,0,8,NOT_BUY
87500.0083,61.147245999999996,0.0,1,0,1,1,24.290000000000003,0,0,30,0,8,BUY
80372.1770753994,36.72613,0.0,0,0,1,1,24.299999999999997,0,0,12,0,8,BUY
80372.1767753994,55.4443022177878,0.0,0,1,1,0,24.299999999999997,0,0,41,0,6,BUY
250000.0017,50.807997,1.0,0,1,1,1,24.3,0,0,40,0,6,BUY
250000.0011,52.808766,0.0,0,1,1,0,24.3,0,0,22,0,12,NOT_BUY
250000.0013,55.4453022177878,0.0,0,1,1,0,24.310000000000002,0,0,23,0,11,BUY
70000.0039,71.141477,1.0,0,1,1,0,24.36,0,0,19,0,7,NOT_BUY
62500.0093,60.73483,1.0,0,1,1,0,24.39,0,1,2,0,10,NOT_BUY
70000.004,39.475595,0.0,0,0,1,0,24.4,0,1,42,0,8,BUY
80372.1788753994,55.4464022177878,0.0,0,0,0,0,24.4,0,0,21,0,8,BUY
80372.18637539941,55.4539022177878,0.0,0,0,1,0,24.4,0,0,16,0,14,NOT_BUY
70000.002,55.4460022177878,0.0,0,1,1,0,24.43,0,0,42,0,8,BUY
47500.0008,33.807781999999996,1.0,0,1,1,0,24.439999999999998,1,1,23,0,7,BUY
250000.0067,90.31196999999999,1.0,0,1,1,0,24.48,0,0,18,0,18,BUY
125000.0058,48.060557,1.0,0,1,1,0,24.48,0,0,25,0,7,BUY
80372.17687539941,34.053788,1.0,0,0,1,0,24.48,0,0,39,0,6,BUY
80372.18447539941,55.4520022177878,0.0,0,0,1,0,24.48,0,0,36,0,8,NOT_BUY
80372.18447539941,44.73353,0.0,0,1,0,0,24.5,0,0,13,0,18,BUY
80372.1782753994,34.222197,0.0,0,0,1,0,24.6,0,0,25,0,11,BUY
87500.006,54.144261,1.0,0,1,0,1,24.66,0,0,1,0,10,BUY
57500.0051,33.311054999999996,1.0,0,1,1,0,24.66,1,0,43,0,6,BUY
125000.0055,47.644104,1.0,0,1,1,0,24.66,0,0,44,0,9,BUY
125000.0083,43.479895,1.0,0,1,1,0,24.66,0,0,37,0,11,BUY
125000.0095,46.648788,1.0,0,1,1,1,24.66,0,0,376,1,9,BUY
187500.0018,33.559637,0.0,0,1,1,1,24.700000000000003,1,0,21,0,19,NOT_BUY
87500.0029,36.810565999999994,0.0,0,1,1,0,24.72,0,0,42,0,9,BUY
125000.0061,65.14504600000001,1.0,0,1,1,0,24.75,0,0,33,0,11,BUY
250000.0058,59.811413,0.0,0,1,1,1,24.75,0,0,18,0,12,BUY
80372.1773753994,55.4449022177878,0.0,0,0,1,0,24.8,0,0,39,0,7,BUY
80372.1769753994,55.4445022177878,0.0,0,0,0,0,24.8,0,0,22,0,9,BUY
62500.0087,52.148329999999994,0.0,0,1,1,0,24.84,0,1,31,0,7,BUY
125000.0053,51.225013,1.0,0,1,1,1,24.84,0,0,14,0,15,BUY
87500.0014,42.139661,1.0,0,1,1,1,24.84,0,0,13,0,9,NOT_BUY
80372.1784753994,49.39009,0.0,0,0,1,1,24.86,0,0,371,1,10,BUY
80372.18547539941,54.733162,0.0,0,0,1,0,24.92,0,0,2,0,9,BUY
80372.17867539941,55.4462022177878,0.0,0,0,1,0,25.0,0,1,27,0,11,BUY
125000.0098,57.39789,1.0,0,1,1,1,25.02,0,0,17,0,14,NOT_BUY
80372.1840753994,55.451602217787794,0.0,0,1,1,0,25.04,0,0,37,0,7,BUY
80372.18387539941,55.451402217787795,0.0,0,0,0,0,25.04,0,0,24,0,10,BUY
80372.18327539941,57.39489,0.0,0,0,1,0,25.04,0,0,18,0,16,NOT_BUY
225000.0046,52.97379900000001,0.0,0,1,1,0,25.05,0,0,38,0,6,BUY
47500.0043,34.561453,1.0,0,0,1,0,25.060000000000002,0,1,25,0,6,BUY
80372.1855753994,55.453102217787794,0.0,0,0,1,0,25.12,0,0,19,0,15,NOT_BUY
87500.0073,56.647957,1.0,0,1,1,1,25.2,0,0,44,0,9,BUY
80372.17687539941,31.556867999999998,1.0,0,0,0,0,25.2,1,1,35,0,17,NOT_BUY
250000.0052,42.225597,1.0,0,0,1,1,25.2,0,0,35,0,15,NOT_BUY
80372.17657539941,55.4441022177878,0.0,0,1,1,0,25.2,0,0,38,0,10,NOT_BUY
80372.1822753994,55.4498022177878,0.0,0,0,1,0,25.200000000000003,0,0,6,0,15,NOT_BUY
80372.1840753994,55.451602217787794,0.0,0,0,1,0,25.28,0,0,14,0,8,NOT_BUY
80372.18457539941,55.4521022177878,0.0,0,0,0,0,25.28,0,0,7,0,14,NOT_BUY
62500.0079,47.646504,0.0,0,0,0,0,25.29,0,0,15,0,8,BUY
80372.1775753994,55.4451022177878,0.0,0,0,1,0,25.3,0,0,33,0,17,NOT_BUY
125000.0021,49.308054999999996,0.0,0,1,1,1,25.35,0,0,20,0,10,BUY
125000.0016,51.807213000000004,0.0,0,1,1,1,25.35,0,0,24,0,7,BUY
87500.0069,64.395675,1.0,0,1,1,0,25.35,0,0,40,0,17,NOT_BUY
87500.0068,47.478395,1.0,0,1,1,0,25.38,0,0,24,0,9,BUY
125000.0084,59.978284,1.0,0,1,1,1,25.38,0,0,33,0,12,NOT_BUY
27500.0019,52.971099,1.0,0,1,0,0,25.41,0,1,41,0,8,BUY
80372.18177539941,43.728777,0.0,0,1,1,0,25.44,0,0,35,0,11,BUY
125000.0041,36.973299000000004,0.0,0,1,1,0,25.479999999999997,0,0,537,1,8,BUY
125000.0071,36.814766,0.0,0,1,1,1,25.479999999999997,0,0,7,0,9,BUY
37500.0033,27.893786,1.0,0,0,1,0,25.48,1,1,13,0,10,BUY
80372.17897539941,55.446502217787796,0.0,0,1,1,0,25.5,0,0,44,0,9,NOT_BUY
80372.1818753994,55.4494022177878,0.0,0,0,1,0,25.56,0,0,22,0,11,BUY
57500.0058,36.898339,1.0,0,1,1,1,25.56,0,0,33,0,7,BUY
70000.0064,44.647057,1.0,0,1,1,1,25.56,0,0,27,0,19,NOT_BUY
125000.0084,55.4524022177878,0.0,0,0,1,0,25.560000000000002,0,0,9,0,12,NOT_BUY
80372.18447539941,55.4520022177878,0.0,0,0,0,0,25.6,0,0,19,0,9,BUY
87500.0002,38.138461,0.0,0,1,1,0,25.630000000000003,0,1,7,0,10,BUY
125000.0033,64.56182199999999,1.0,0,1,1,1,25.65,0,0,13,0,19,NOT_BUY
125000.002,68.308639,1.0,0,1,1,1,25.65,0,0,34,0,18,NOT_BUY
87500.0097,55.4537022177878,0.0,0,1,1,0,25.650000000000002,0,0,19,0,10,NOT_BUY
80372.18297539941,55.4505022177878,0.0,0,0,1,0,25.68,0,0,7,0,6,NOT_BUY
22500.0038,28.477448,1.0,0,1,0,0,25.700000000000003,1,1,39,0,16,BUY
80372.17967539941,55.4472022177878,0.0,0,0,0,0,25.700000000000003,0,1,23,0,7,BUY
87500.009,55.4530022177878,0.0,0,1,1,0,25.740000000000002,0,0,41,0,6,BUY
70000.0025,43.641104,0.0,0,1,1,0,25.740000000000002,0,0,32,0,14,BUY
70000.0019,48.971099,1.0,0,1,1,0,25.740000000000002,0,1,37,0,13,NOT_BUY
125000.009,42.396406,1.0,0,1,1,0,25.740000000000002,0,0,22,0,13,NOT_BUY
80372.1856753994,55.4532022177878,0.0,0,0,0,0,25.76,0,0,14,0,13,BUY
250000.0061,63.811713000000005,1.0,0,1,1,1,25.799999999999997,0,0,38,0,11,BUY
80372.1806753994,55.448202217787795,0.0,0,1,0,0,25.85,0,0,31,0,9,BUY
80372.1788753994,36.810066,0.0,0,0,1,0,25.9,0,0,27,0,9,BUY
87500.0095,48.316139,0.0,0,0,1,0,25.92,0,0,43,0,8,BUY
125000.0072,55.730677,1.0,0,1,1,0,25.92,0,0,12,0,15,BUY
87500.001,42.558153,1.0,1,0,1,1,25.92,0,0,24,0,11,BUY
125000.0083,46.647588,1.0,0,1,1,0,25.92,0,0,38,0,11,BUY
80372.1769753994,52.559022000000006,1.0,0,1,1,0,25.92,0,0,24,0,8,BUY
87500.0095,38.97733,1.0,0,0,1,0,25.92,0,0,43,0,6,BUY
87500.0049,55.4489022177878,1.0,0,1,1,1,25.92,0,1,1,0,8,NOT_BUY
57500.0045,37.058573,0.0,0,0,1,0,25.92,0,1,22,0,12,NOT_BUY
80372.18397539941,55.4515022177878,0.0,0,0,0,0,25.92,0,0,2,0,9,NOT_BUY
125000.0036,53.057673,0.0,0,1,1,0,25.95,0,1,41,0,6,BUY
125000.0049,62.477179,1.0,0,1,1,0,25.95,0,1,8,0,15,NOT_BUY
225000.0018,68.390575,1.0,0,1,1,1,25.95,0,0,3,0,9,NOT_BUY
80372.18087539941,55.448402217787795,0.0,0,0,1,0,25.96,0,0,22,0,8,BUY
125000.0095,34.648788,0.0,1,0,1,0,26.04,0,1,38,0,11,BUY
80372.18117539941,55.4487022177878,0.0,0,0,1,0,26.07,0,0,19,0,19,NOT_BUY
47500.0087,51.814313,1.0,0,1,1,0,26.1,0,1,14,0,14,BUY
250000.0084,44.482048,1.0,0,1,1,0,26.1,0,0,24,0,8,BUY
70000.0096,39.979484,1.0,0,1,1,0,26.1,0,0,30,0,9,BUY
125000.002,45.140946,1.0,0,1,1,0,26.1,0,0,37,0,11,BUY
70000.0045,49.477464,1.0,0,1,1,1,26.1,0,1,1,0,11,NOT_BUY
80372.1830753994,34.059988,0.0,0,0,1,0,26.16,0,0,18,0,6,BUY
87500.0013,55.4453022177878,0.0,0,1,1,0,26.18,0,0,31,0,9,BUY
80372.1837753994,55.4513022177878,0.0,0,0,0,0,26.24,0,0,29,0,6,BUY
80372.1773753994,55.4449022177878,1.0,0,0,1,0,26.28,0,0,17,0,13,BUY
70000.0054,43.561868000000004,1.0,0,1,1,0,26.28,0,0,3,0,11,BUY
62500.0088,67.647404,1.0,0,1,1,0,26.28,0,0,19,0,15,BUY
57500.0072,36.814865999999995,0.0,0,1,1,0,26.32,0,0,32,0,8,BUY
250000.0026,67.559068,1.0,0,1,1,0,26.4,0,0,26,0,16,BUY
125000.0048,33.644773,0.0,0,1,1,0,26.46,1,1,24,0,7,BUY
125000.0004,49.38849,1.0,0,1,1,1,26.46,0,0,42,0,9,BUY
125000.0088,35.228513,0.0,0,1,1,1,26.46,0,0,21,0,11,BUY
87500.0075,55.4515022177878,0.0,0,0,1,0,26.46,0,0,24,0,9,BUY
87500.0081,37.976614999999995,0.0,0,1,1,0,26.46,0,0,13,0,13,NOT_BUY
80372.1782753994,55.4458022177878,0.0,0,0,1,0,26.5,0,0,6,0,11,NOT_BUY
80372.1830753994,55.4506022177878,0.0,0,0,1,0,26.52,0,0,44,0,14,NOT_BUY
42500.0054,58.31067,1.0,0,1,0,1,26.55,0,1,29,0,14,NOT_BUY
80372.17897539941,55.446502217787796,0.0,0,0,1,0,26.599999999999998,0,0,33,0,9,BUY
70000.0059,44.060657,1.0,0,1,1,0,26.64,0,1,25,0,7,BUY
80372.17927539941,42.809097,0.0,0,0,1,0,26.64,0,0,25,0,6,BUY
87500.0092,54.147461,0.0,0,1,1,0,26.64,0,0,32,0,16,NOT_BUY
250000.008,55.4520022177878,1.0,0,1,1,0,26.64,0,0,11,0,14,NOT_BUY
12500.0014,55.445402217787795,1.0,0,0,0,0,26.7,0,1,6,0,11,BUY
125000.0032,65.39129000000001,1.0,0,1,1,0,26.700000000000003,0,0,10,0,14,NOT_BUY
62500.0044,55.448402217787795,0.0,0,1,0,0,26.8,0,0,19,0,11,BUY
62500.0041,65.31005499999999,1.0,0,0,1,0,26.82,0,1,26,0,9,BUY
250000.0062,56.14583,0.0,0,1,1,1,26.82,0,0,36,0,12,BUY
125000.0079,55.4519022177878,1.0,0,1,1,0,26.82,0,0,2,0,11,BUY
87500.0044,48.311038999999994,1.0,0,1,1,0,26.82,0,0,429,1,11,BUY
87500.0007,31.138277,0.0,0,1,1,0,26.84,1,0,16,0,14,BUY
125000.0012,72.970399,1.0,0,1,1,0,26.84,0,0,32,0,13,BUY
87500.0027,55.446702217787795,0.0,0,0,1,0,26.88,0,0,38,0,10,BUY
80372.17987539941,55.4474022177878,0.0,0,1,1,0,27.0,0,1,15,0,16,BUY
87500.0047,53.896555,1.0,0,1,1,0,27.0,0,0,39,0,9,BUY
125000.0005,42.891670000000005,1.0,0,1,1,0,27.0,0,1,14,0,6,NOT_BUY
87500.0094,55.4534022177878,1.0,0,1,1,0,27.0,0,0,7,0,9,NOT_BUY
125000.0048,29.562637,1.0,1,0,1,0,27.0,1,0,17,0,18,NOT_BUY
70000.005,58.143261,1.0,0,1,1,1,27.020000000000003,0,0,39,0,8,BUY
80372.18577539941,31.732777,0.0,0,0,1,0,27.04,1,0,31,0,11,BUY
80372.1779753994,43.473095,0.0,0,0,1,0,27.06,0,0,17,0,6,BUY
80372.17657539941,55.4441022177878,0.0,0,0,0,0,27.089999999999996,0,0,16,0,16,BUY
250000.0055,72.73103,1.0,0,1,1,0,27.12,0,0,44,0,18,BUY
80372.1766753994,55.4442022177878,0.0,0,1,1,0,27.18,0,0,24,0,11,BUY
250000.0004,29.388489999999997,1.0,0,1,1,0,27.18,1,0,19,0,6,BUY
70000.0024,45.223481,0.0,0,1,1,0,27.18,0,0,24,0,11,BUY
125000.0074,64.481048,1.0,0,1,1,1,27.18,0,0,39,0,9,NOT_BUY
87500.0081,56.314738999999996,0.0,0,1,1,0,27.18,0,0,20,0,18,NOT_BUY
70000.0052,47.643804,0.0,0,1,1,0,27.240000000000002,0,0,20,0,11,BUY
57500.0075,44.648157,0.0,0,1,1,0,27.27,0,1,31,0,11,BUY
125000.0014,55.445402217787795,0.0,0,0,1,0,27.3,0,0,6,0,16,NOT_BUY
125000.0054,47.225113,1.0,0,1,1,0,27.36,0,0,44,0,7,BUY
70000.0067,40.899239,0.0,0,1,1,1,27.48,0,0,15,0,7,BUY
80372.17837539941,55.4459022177878,0.0,0,0,0,0,27.5,0,0,14,0,11,NOT_BUY
87500.0083,55.452302217787796,0.0,0,1,1,0,27.54,0,0,13,0,16,BUY
47500.0062,55.4502022177878,1.0,0,1,1,0,27.58,0,1,21,0,6,BUY
80372.18577539941,55.4533022177878,0.0,0,0,1,0,27.6,0,1,40,0,7,BUY
80372.18327539941,55.450802217787796,0.0,0,1,1,0,27.6,0,0,21,0,18,NOT_BUY
125000.0032,44.224966,0.0,0,1,0,0,27.6,0,0,21,0,12,NOT_BUY
87500.0004,27.970284,0.0,0,0,1,0,27.61,1,0,204,1,14,NOT_BUY
80372.17937539941,55.446902217787795,0.0,0,0,1,0,27.7,0,0,34,0,11,NOT_BUY
125000.0096,46.31487,0.0,0,1,1,0,27.72,0,0,24,0,8,BUY
87500.006,52.813666,1.0,0,1,1,0,27.72,0,0,10,0,12,BUY
125000.0069,55.4509022177878,0.0,0,1,0,1,27.72,0,0,33,0,7,BUY
62500.0048,52.973999000000006,0.0,0,1,1,0,27.72,0,1,27,0,16,NOT_BUY
250000.0081,32.648756999999996,0.0,0,0,0,0,27.72,1,0,39,0,13,NOT_BUY
70000.0033,41.39139,1.0,0,0,1,1,27.72,0,0,32,0,14,NOT_BUY
87500.0096,40.902139,1.0,0,0,1,0,27.72,0,0,22,0,19,NOT_BUY
250000.0004,60.474047999999996,1.0,0,0,1,1,27.72,0,0,26,0,9,NOT_BUY
250000.0057,51.562168,0.0,0,1,1,1,27.75,0,0,29,0,15,NOT_BUY
250000.006,48.14563,1.0,0,1,1,0,27.9,0,0,39,0,8,BUY
57500.0072,36.647856999999995,1.0,0,1,1,1,27.9,0,0,42,0,10,BUY
87500.0038,34.391206,1.0,0,1,1,0,27.9,0,1,26,0,14,NOT_BUY
80372.1846753994,34.395606,1.0,0,1,1,0,27.9,0,0,37,0,12,NOT_BUY
80372.1810753994,43.057304,1.0,0,0,1,1,27.9,0,0,4,0,9,NOT_BUY
87500.0071,38.479379,1.0,0,1,1,0,27.9,0,0,35,0,16,NOT_BUY
57500.0084,49.39649,0.0,0,0,1,0,27.900000000000002,0,0,20,0,10,BUY
57500.0058,28.564322,0.0,0,1,1,0,27.92,1,0,30,0,6,BUY
87500.0054,35.728877000000004,0.0,0,1,1,0,28.0,0,0,15,0,7,NOT_BUY
125000.0007,69.807682,1.0,0,1,1,1,28.05,0,0,28,0,8,NOT_BUY
70000.0075,47.813113,0.0,0,1,1,1,28.08,0,0,27,0,8,BUY
250000.0009,31.472495000000002,0.0,0,1,0,0,28.08,1,0,41,0,15,NOT_BUY
70000.0083,79.479895,1.0,1,0,1,1,28.080000000000002,0,1,43,0,13,NOT_BUY
87500.0083,55.145877,1.0,0,1,1,1,28.080000000000002,0,0,9,0,6,NOT_BUY
87500.0096,55.4536022177878,0.0,0,0,1,0,28.169999999999998,0,0,24,0,13,NOT_BUY
47500.0044,45.644372999999995,1.0,0,1,1,0,28.2,0,1,29,0,11,BUY
125000.0025,46.140761,1.0,0,1,1,1,28.259999999999998,0,0,41,0,8,BUY
125000.0094,29.482364,1.0,0,1,1,0,28.259999999999998,1,0,21,0,11,BUY
125000.0004,48.222166,1.0,0,1,1,0,28.259999999999998,0,0,16,0,13,BUY
87500.0024,25.560237,1.0,0,0,1,0,28.259999999999998,1,0,6,0,16,NOT_BUY
125000.0038,58.057188,0.0,0,1,1,1,28.26,0,1,36,0,14,BUY
225000.0058,58.89697,0.0,0,1,1,0,28.26,0,0,40,0,11,NOT_BUY
42500.0073,32.976499000000004,1.0,0,0,1,0,28.28,1,1,40,0,6,BUY
80372.17807539941,55.4456022177878,0.0,0,0,0,0,28.400000000000002,0,0,25,0,8,BUY
80372.1862753994,50.816097,0.0,0,0,1,0,28.42,0,0,11,0,13,BUY
80372.17997539941,46.97133,1.0,0,0,1,0,28.439999999999998,0,0,32,0,10,BUY
187500.0085,55.228213,1.0,0,1,1,0,28.439999999999998,0,0,44,0,17,NOT_BUY
125000.0017,49.970214999999996,1.0,0,1,1,0,28.439999999999998,0,0,13,0,18,NOT_BUY
250000.0042,57.729046,1.0,0,1,1,1,28.439999999999998,0,0,38,0,7,NOT_BUY
37500.0066,58.730762,1.0,0,1,1,1,28.44,0,1,40,0,18,NOT_BUY
80372.18147539941,55.4490022177878,0.0,0,0,1,0,28.490000000000002,0,0,7,0,18,NOT_BUY
250000.005,68.56352199999999,1.0,0,1,1,1,28.5,0,0,36,0,16,BUY
80372.1833753994,55.4509022177878,0.0,0,0,0,0,28.56,0,0,10,0,12,NOT_BUY
87500.0091,37.397189999999995,0.0,0,1,1,1,28.560000000000002,0,1,266,1,6,BUY
70000.0098,45.230881,0.0,0,1,1,0,28.6,0,0,42,0,9,BUY
125000.0015,53.222581,1.0,0,1,1,0,28.619999999999997,0,0,40,0,9,BUY
250000.004,55.448002217787796,1.0,0,1,1,0,28.619999999999997,0,0,15,0,13,BUY
87500.0095,46.733662,1.0,0,1,1,1,28.619999999999997,0,0,43,0,10,BUY
125000.004,52.644656999999995,0.0,0,1,1,1,28.65,0,0,566,1,8,BUY
52500.0026,57.141546,1.0,1,0,0,1,28.71,0,1,18,0,7,BUY
87500.001,34.139261,0.0,0,1,1,0,28.71,0,0,18,0,8,BUY
80372.1815753994,55.4491022177878,0.0,0,0,1,0,28.71,0,0,21,0,18,NOT_BUY
87500.0035,68.562022,1.0,0,1,1,1,28.73,0,0,29,0,19,NOT_BUY
87500.0087,27.313286,1.0,0,1,1,0,28.799999999999997,1,0,13,0,12,BUY
42500.0045,55.057204,1.0,0,1,1,0,28.8,0,1,38,0,13,NOT_BUY
62500.0054,58.392806,1.0,0,1,1,1,28.84,0,1,20,0,18,NOT_BUY
80372.1797753994,55.4473022177878,0.0,0,1,1,0,28.9,0,1,15,0,7,BUY
80372.1776753994,50.725362,0.0,0,0,1,0,28.93,0,1,40,0,11,BUY
87500.0058,54.97363,0.0,0,1,1,0,28.950000000000003,0,0,1,0,7,NOT_BUY
125000.0062,40.060957,1.0,0,1,1,0,28.98,0,0,25,0,9,BUY
87500.009,37.648973,1.0,0,1,1,1,28.98,0,0,15,0,7,BUY
62500.0089,53.566736999999996,0.0,0,1,1,1,28.98,0,0,33,0,9,BUY
125000.0018,55.388521000000004,1.0,0,1,0,0,28.98,0,1,5,0,19,NOT_BUY
125000.0035,29.309455,1.0,0,1,1,0,28.98,1,0,12,0,9,NOT_BUY
87500.0018,51.473395000000004,1.0,0,1,0,0,28.98,0,0,10,0,14,NOT_BUY
80372.18447539941,30.647288,0.0,0,0,1,0,28.990000000000002,1,0,23,0,8,BUY
250000.002,70.222397,1.0,0,1,1,0,29.04,0,0,24,0,15,BUY
87500.0092,55.4532022177878,0.0,0,1,1,0,29.07,0,0,18,0,8,BUY
87500.0065,58.393906,0.0,0,1,1,0,29.07,0,0,37,0,10,NOT_BUY
162500.0011,50.725262,0.0,0,0,1,0,29.1,0,0,42,0,16,NOT_BUY
125000.0008,60.055557,1.0,0,1,1,0,29.1,0,0,28,0,7,NOT_BUY
57500.0069,55.730377000000004,1.0,0,1,1,0,29.12,0,1,16,0,15,NOT_BUY
87500.0084,34.97623,0.0,0,1,1,1,29.12,0,0,39,0,14,NOT_BUY
80372.18507539941,55.4526022177878,1.0,0,0,1,0,29.16,0,0,29,0,11,BUY
125000.0037,48.896239,1.0,0,1,1,0,29.16,0,0,13,0,17,BUY
250000.0036,51.560068,1.0,0,1,1,0,29.16,0,0,37,0,9,BUY
87500.0096,63.396321,1.0,0,1,1,0,29.16,0,0,40,0,10,NOT_BUY
80372.1831753994,55.4507022177878,0.0,0,0,1,0,29.16,0,0,6,0,17,NOT_BUY
125000.0042,49.644172999999995,1.0,0,1,1,0,29.16,0,0,9,0,8,NOT_BUY
42500.0022,48.642857,1.0,0,1,0,1,29.25,0,1,356,1,9,BUY
70000.0099,50.649188,0.0,0,0,1,0,29.25,0,1,39,0,6,BUY
125000.0014,52.475047999999994,0.0,0,0,1,1,29.25,0,0,15,0,12,BUY
125000.0026,48.309239,0.0,0,1,1,1,29.25,0,0,42,0,8,BUY
80372.18177539941,40.227066,0.0,0,0,1,1,29.259999999999998,0,1,18,0,12,NOT_BUY
80372.1785753994,55.4461022177878,0.0,0,0,1,0,29.3,0,0,26,0,8,BUY
80372.17897539941,55.446502217787796,0.0,0,0,1,0,29.3,0,1,6,0,7,NOT_BUY
87500.0096,59.062304,0.0,0,1,1,1,29.339999999999996,0,0,12,0,15,BUY
87500.008,55.4520022177878,0.0,0,1,1,0,29.339999999999996,0,0,38,0,11,BUY
87500.0072,48.395975,1.0,0,1,1,1,29.34,0,1,275,1,8,BUY
87500.0028,43.972684,1.0,0,1,0,0,29.34,0,0,42,0,11,BUY
87500.008,46.31327,0.0,0,1,1,0,29.34,0,0,24,0,9,BUY
87500.0077,45.976214999999996,0.0,0,1,1,1,29.34,0,0,40,0,11,BUY
70000.0045,62.30977,1.0,0,1,1,1,29.43,0,0,30,0,12,NOT_BUY
80372.18207539941,55.4496022177878,0.0,0,0,1,0,29.52,0,1,44,0,8,BUY
225000.0007,54.639988,1.0,0,1,1,1,29.52,0,0,2,0,11,BUY
87500.005,39.142577,1.0,0,0,1,1,29.52,0,0,43,0,14,BUY
70000.0014,48.893938999999996,1.0,0,0,1,0,29.52,0,0,39,0,7,BUY
125000.0041,49.477064,1.0,0,0,1,1,29.52,0,0,40,0,11,BUY
125000.0069,38.479179,1.0,0,1,1,0,29.52,0,0,38,0,7,BUY
125000.0036,57.142545999999996,0.0,0,0,1,0,29.52,0,1,29,0,16,NOT_BUY
47500.0087,57.648672999999995,1.0,0,0,0,0,29.52,0,1,25,0,12,NOT_BUY
87500.005,40.226766000000005,1.0,0,1,1,1,29.52,0,0,16,0,16,NOT_BUY
125000.0034,55.893886,1.0,0,1,1,1,29.52,0,0,21,0,18,NOT_BUY
80372.18327539941,40.73233,0.0,0,1,1,0,29.54,0,0,27,0,8,BUY
125000.0005,68.14013,1.0,0,1,1,0,29.54,0,0,10,0,9,NOT_BUY
87500.004,53.058073,0.0,0,1,1,0,29.549999999999997,0,1,11,0,11,NOT_BUY
70000.0088,72.901339,1.0,0,1,1,0,29.61,0,0,43,0,6,BUY
80372.18537539941,36.734429999999996,0.0,0,0,1,0,29.64,0,0,21,0,10,BUY
80372.18017539941,55.4477022177878,0.0,0,1,1,1,29.7,0,1,24,0,9,BUY
80372.1809753994,55.4485022177878,0.0,0,0,1,1,29.7,0,0,43,0,8,BUY
250000.0059,61.563736999999996,1.0,0,1,1,0,29.7,0,0,3,0,8,NOT_BUY
70000.0056,52.813266,1.0,0,1,1,1,29.700000000000003,0,0,41,0,8,BUY
70000.0076,32.976799,1.0,0,1,1,0,29.700000000000003,1,0,14,0,16,BUY
125000.0078,57.814782,0.0,0,1,1,0,29.79,0,0,34,0,15,BUY
80372.17807539941,55.4456022177878,0.0,0,1,0,0,29.8,0,1,15,0,7,BUY
42500.0034,48.310038999999996,1.0,0,1,0,0,29.85,0,1,22,0,10,BUY
87500.0079,55.4519022177878,0.0,0,0,1,0,29.88,0,1,14,0,15,BUY
87500.0095,45.734346,1.0,0,0,1,1,29.880000000000003,0,0,38,0,11,BUY
87500.0029,50.642188,1.0,0,1,1,0,29.880000000000003,0,0,36,0,8,BUY
250000.006,56.975199,1.0,0,1,1,0,29.880000000000003,0,0,17,0,19,BUY
162500.004,51.642604,1.0,0,1,1,0,29.880000000000003,0,0,38,0,8,BUY
62500.003,48.476648,1.0,0,1,1,0,29.880000000000003,0,0,35,0,7,BUY
250000.0014,51.305986,1.0,0,1,1,0,29.880000000000003,0,0,31,0,11,NOT_BUY
125000.0092,68.73473000000001,1.0,0,1,1,0,29.880000000000003,0,0,5,0,14,NOT_BUY
5000.0073,42.394706,1.0,0,0,1,1,29.900000000000002,0,1,19,0,10,BUY
87500.0022,48.223966000000004,0.0,0,1,1,0,29.900000000000002,0,0,37,0,15,BUY
22500.0014,43.640004,1.0,0,1,0,1,29.919999999999998,0,1,33,0,8,BUY
80372.18237539941,55.449902217787795,0.0,0,1,1,0,30.0,0,0,44,0,8,BUY
80372.18207539941,34.393006,0.0,0,0,1,0,30.0,0,1,4,0,18,NOT_BUY
80372.1818753994,30.058788000000003,0.0,0,1,1,0,30.0,1,0,9,0,16,NOT_BUY
225000.0042,55.141777,0.0,0,1,1,0,30.099999999999998,0,0,27,0,11,BUY
80372.1782753994,55.4458022177878,0.0,0,0,1,0,30.099999999999998,0,0,38,0,10,BUY
80372.1834753994,30.564153,0.0,0,0,1,0,30.12,1,0,22,0,16,NOT_BUY
80372.1773753994,46.473179,0.0,0,0,0,0,30.14,0,0,21,0,11,NOT_BUY
87500.0057,55.449702217787795,0.0,0,0,1,0,30.24,0,1,9,0,17,NOT_BUY
